State,Pincode,Year,Quarter,Insurance_count,Insurance_amount
Haryana,122002,2023,3,1296,1465998.0
Haryana,121001,2023,3,1205,1381182.0
Haryana,121003,2023,3,1169,1443368.0
Haryana,123401,2023,3,1058,1533525.0
Haryana,122003,2023,3,808,1023607.0
Haryana,122017,2023,3,795,961221.0
Haryana,121002,2023,3,787,1130945.0
Haryana,122001,2023,4,2474,3601541.0
Haryana,121004,2023,4,1608,2280862.0
Haryana,122006,2023,4,1540,2280572.0
Haryana,121003,2023,4,1511,2075904.0
Haryana,121001,2023,4,1315,1743232.0
Haryana,122002,2023,4,1222,1660548.0
Haryana,123401,2023,4,1180,2185547.0
Haryana,124507,2023,4,949,1709667.0
Haryana,121102,2023,4,908,1654000.0
Haryana,122003,2023,4,895,1330139.0
Haryana,122001,2024,1,2542,3582671.0
Haryana,121004,2024,1,1820,2595411.0
Haryana,121003,2024,1,1600,2067243.0
Haryana,122006,2024,1,1493,2163779.0
Haryana,123401,2024,1,1447,2224599.0
Haryana,122002,2024,1,1317,2052922.0
Haryana,121001,2024,1,1212,1653002.0
Haryana,124507,2024,1,1018,1611721.0
Haryana,122003,2024,1,964,1434346.0
Haryana,121102,2024,1,917,1696527.0
Haryana,122001,2024,2,2356,3374341.0
Haryana,121004,2024,2,1529,2065332.0
Haryana,122006,2024,2,1347,1900231.0
Haryana,123401,2024,2,1312,1947044.0
Haryana,121003,2024,2,1260,1789551.0
Haryana,122002,2024,2,1141,1498756.0
Haryana,121001,2024,2,1010,1433101.0
Haryana,124507,2024,2,882,1541899.0
Haryana,122003,2024,2,877,1531295.0
Haryana,124001,2024,2,819,1648092.0
Haryana,122001,2024,3,2270,3090606.0
Haryana,121004,2024,3,1712,2546658.0
Haryana,122006,2024,3,1545,2122754.0
Haryana,122002,2024,3,1482,2094086.0
Haryana,123401,2024,3,1270,1825757.0
Haryana,121001,2024,3,1065,1440186.0
Haryana,124001,2024,3,936,1851219.0
Haryana,122017,2024,3,919,1321420.0
Haryana,121102,2024,3,888,1523600.0
Haryana,122004,2024,3,851,1088139.0
Haryana,122001,2024,4,2604,3793725.0
Haryana,121004,2024,4,2247,3131294.0
Haryana,123401,2024,4,1828,2764894.0
Haryana,122006,2024,4,1781,2600616.0
Haryana,122002,2024,4,1563,2311409.0
Haryana,121001,2024,4,1349,1906209.0
Haryana,121102,2024,4,1250,2042046.0
Haryana,124001,2024,4,1070,1893128.0
Haryana,122004,2024,4,1035,1492730.0
Haryana,124507,2024,4,1017,1521988.0
Himachal Pradesh,175141,2020,2,63,7664.0
Himachal Pradesh,173205,2020,2,53,10096.0
Himachal Pradesh,175001,2020,2,34,5929.0
Himachal Pradesh,171216,2020,2,22,3492.0
Himachal Pradesh,174101,2020,2,16,3927.0
Himachal Pradesh,173213,2020,2,9,1386.0
Himachal Pradesh,173025,2020,2,8,1512.0
Himachal Pradesh,171219,2020,2,8,1416.0
Himachal Pradesh,176047,2020,2,7,1674.0
Himachal Pradesh,177040,2020,2,6,1217.0
Himachal Pradesh,173205,2020,3,55,13283.0
Himachal Pradesh,174101,2020,3,21,8918.0
Himachal Pradesh,173025,2020,3,17,5860.0
Himachal Pradesh,173212,2020,3,13,2869.0
Himachal Pradesh,173220,2020,3,12,3461.0
Himachal Pradesh,171001,2020,3,11,2471.0
Himachal Pradesh,175001,2020,3,10,3853.0
Himachal Pradesh,175140,2020,3,9,1719.0
Himachal Pradesh,176061,2020,3,9,2587.0
Himachal Pradesh,171202,2020,3,8,4065.0
Himachal Pradesh,173205,2020,4,79,40346.0
Himachal Pradesh,174101,2020,4,40,22180.0
Himachal Pradesh,173025,2020,4,18,10577.0
Himachal Pradesh,176061,2020,4,17,23719.0
Himachal Pradesh,173030,2020,4,14,11197.0
Himachal Pradesh,171010,2020,4,9,4613.0
Himachal Pradesh,171001,2020,4,8,11100.0
Himachal Pradesh,174103,2020,4,8,6154.0
Himachal Pradesh,174303,2020,4,7,4018.0
Himachal Pradesh,172001,2020,4,7,11771.0
Himachal Pradesh,173205,2021,1,127,52084.0
Himachal Pradesh,174101,2021,1,44,18385.0
Himachal Pradesh,173025,2021,1,30,23680.0
Himachal Pradesh,176061,2021,1,29,14967.0
Himachal Pradesh,171001,2021,1,20,30386.0
Himachal Pradesh,173030,2021,1,19,10086.0
Himachal Pradesh,177001,2021,1,19,26067.0
Himachal Pradesh,175131,2021,1,17,10538.0
Himachal Pradesh,174001,2021,1,16,14355.0
Himachal Pradesh,173212,2021,1,15,20803.0
Himachal Pradesh,173205,2021,2,118,81179.0
Himachal Pradesh,174101,2021,2,56,40364.0
Himachal Pradesh,173025,2021,2,33,39196.0
Himachal Pradesh,173030,2021,2,22,17002.0
Himachal Pradesh,176061,2021,2,21,17775.0
Himachal Pradesh,173001,2021,2,20,23973.0
Himachal Pradesh,176310,2021,2,16,15374.0
Himachal Pradesh,173212,2021,2,16,14258.0
Himachal Pradesh,177001,2021,2,13,15476.0
Himachal Pradesh,174001,2021,2,13,5913.0
Himachal Pradesh,173205,2021,3,163,139002.0
Himachal Pradesh,175131,2021,3,122,70902.0
Himachal Pradesh,174101,2021,3,96,97685.0
Himachal Pradesh,173025,2021,3,59,56478.0
Himachal Pradesh,176310,2021,3,37,43073.0
Himachal Pradesh,174001,2021,3,30,21021.0
Himachal Pradesh,176061,2021,3,27,48970.0
Himachal Pradesh,173212,2021,3,26,21954.0
Himachal Pradesh,174103,2021,3,25,35232.0
Himachal Pradesh,177001,2021,3,25,36334.0
Himachal Pradesh,173205,2021,4,222,214385.0
Himachal Pradesh,174101,2021,4,112,148548.0
Himachal Pradesh,173025,2021,4,73,131035.0
Himachal Pradesh,173212,2021,4,41,61373.0
Himachal Pradesh,177203,2021,4,39,26688.0
Himachal Pradesh,177001,2021,4,36,59995.0
Himachal Pradesh,176061,2021,4,36,54939.0
Himachal Pradesh,176001,2021,4,34,56416.0
Himachal Pradesh,173030,2021,4,34,43760.0
Himachal Pradesh,173001,2021,4,30,55686.0
Himachal Pradesh,173205,2022,1,237,291025.0
Himachal Pradesh,173025,2022,1,105,187513.0
Himachal Pradesh,174101,2022,1,101,177982.0
Himachal Pradesh,177001,2022,1,49,76570.0
Himachal Pradesh,176001,2022,1,42,75074.0
Himachal Pradesh,176310,2022,1,41,70958.0
Himachal Pradesh,173001,2022,1,41,91955.0
Himachal Pradesh,173030,2022,1,40,60819.0
Himachal Pradesh,176081,2022,1,36,42538.0
Himachal Pradesh,176061,2022,1,36,80375.0
Himachal Pradesh,173205,2022,2,230,305655.0
Himachal Pradesh,174101,2022,2,137,217224.0
Himachal Pradesh,173025,2022,2,93,120748.0
Himachal Pradesh,176061,2022,2,58,89644.0
Himachal Pradesh,176052,2022,2,54,70622.0
Himachal Pradesh,175131,2022,2,50,92229.0
Himachal Pradesh,174303,2022,2,40,100739.0
Himachal Pradesh,177001,2022,2,35,62784.0
Himachal Pradesh,176001,2022,2,35,62814.0
Himachal Pradesh,173212,2022,2,33,47871.0
Himachal Pradesh,173205,2022,3,371,404794.0
Himachal Pradesh,173025,2022,3,147,216148.0
Himachal Pradesh,174101,2022,3,135,228621.0
Himachal Pradesh,173212,2022,3,58,102411.0
Himachal Pradesh,176052,2022,3,56,51813.0
Himachal Pradesh,176061,2022,3,55,77694.0
Himachal Pradesh,173001,2022,3,54,90504.0
Himachal Pradesh,176001,2022,3,54,85828.0
Himachal Pradesh,177001,2022,3,49,77465.0
Himachal Pradesh,173220,2022,3,48,57904.0
Himachal Pradesh,173205,2022,4,455,632101.0
Himachal Pradesh,173025,2022,4,199,285596.0
Himachal Pradesh,174101,2022,4,171,274009.0
Himachal Pradesh,174303,2022,4,74,139142.0
Himachal Pradesh,175131,2022,4,69,108668.0
Himachal Pradesh,173220,2022,4,67,128773.0
Himachal Pradesh,173212,2022,4,67,117038.0
Himachal Pradesh,176001,2022,4,65,113046.0
Himachal Pradesh,176061,2022,4,65,146613.0
Himachal Pradesh,173001,2022,4,61,101537.0
Himachal Pradesh,173205,2023,1,325,424721.0
Himachal Pradesh,174101,2023,1,169,277596.0
Himachal Pradesh,173025,2023,1,158,240310.0
Himachal Pradesh,177001,2023,1,72,140517.0
Himachal Pradesh,176310,2023,1,67,94405.0
Himachal Pradesh,176061,2023,1,62,102293.0
Himachal Pradesh,176052,2023,1,58,72699.0
Himachal Pradesh,176001,2023,1,57,115725.0
Himachal Pradesh,175131,2023,1,54,81046.0
Himachal Pradesh,171003,2023,1,54,110266.0
Himachal Pradesh,173205,2023,2,389,467736.0
Himachal Pradesh,174101,2023,2,195,311213.0
Himachal Pradesh,173025,2023,2,124,201405.0
Himachal Pradesh,176061,2023,2,98,143366.0
Himachal Pradesh,175131,2023,2,81,183015.0
Himachal Pradesh,177001,2023,2,76,114995.0
Himachal Pradesh,176001,2023,2,58,89110.0
Himachal Pradesh,176310,2023,2,57,90289.0
Himachal Pradesh,174303,2023,2,56,112588.0
Himachal Pradesh,173220,2023,2,56,129033.0
Himachal Pradesh,173205,2023,3,349,392065.0
Himachal Pradesh,174101,2023,3,190,327318.0
Himachal Pradesh,173025,2023,3,144,244495.0
Himachal Pradesh,173030,2023,3,70,115095.0
Himachal Pradesh,174303,2023,3,65,122841.0
Himachal Pradesh,176001,2023,3,60,126355.0
Himachal Pradesh,176061,2023,3,59,108064.0
Himachal Pradesh,177001,2023,3,59,94465.0
Himachal Pradesh,173001,2023,3,55,86597.0
Himachal Pradesh,173212,2023,3,55,139527.0
Himachal Pradesh,173205,2023,4,495,842873.0
Himachal Pradesh,174101,2023,4,199,369205.0
Himachal Pradesh,173025,2023,4,192,294929.0
Himachal Pradesh,176061,2023,4,94,195179.0
Himachal Pradesh,176052,2023,4,90,162869.0
Himachal Pradesh,176001,2023,4,89,198405.0
Himachal Pradesh,174303,2023,4,89,204247.0
Himachal Pradesh,173001,2023,4,83,251136.0
Himachal Pradesh,177001,2023,4,79,167632.0
Himachal Pradesh,176310,2023,4,75,108324.0
Himachal Pradesh,173205,2024,1,475,648229.0
Himachal Pradesh,174101,2024,1,241,405555.0
Himachal Pradesh,173025,2024,1,234,404598.0
Himachal Pradesh,176061,2024,1,114,211009.0
Himachal Pradesh,176001,2024,1,90,153019.0
Himachal Pradesh,176310,2024,1,85,119192.0
Himachal Pradesh,173212,2024,1,72,150527.0
Himachal Pradesh,173030,2024,1,72,97387.0
Himachal Pradesh,175131,2024,1,72,143700.0
Himachal Pradesh,174303,2024,1,71,155628.0
Himachal Pradesh,173205,2024,2,431,524663.0
Himachal Pradesh,174101,2024,2,203,335937.0
Himachal Pradesh,173025,2024,2,153,283427.0
Himachal Pradesh,176310,2024,2,99,166669.0
Himachal Pradesh,176001,2024,2,98,144896.0
Himachal Pradesh,176061,2024,2,93,179434.0
Himachal Pradesh,175131,2024,2,85,209709.0
Himachal Pradesh,173212,2024,2,77,146601.0
Himachal Pradesh,173030,2024,2,70,88250.0
Himachal Pradesh,173001,2024,2,65,157122.0
Himachal Pradesh,173205,2024,3,389,587410.0
Himachal Pradesh,174101,2024,3,244,432025.0
Himachal Pradesh,173025,2024,3,203,341090.0
Himachal Pradesh,176061,2024,3,108,209835.0
Himachal Pradesh,173030,2024,3,94,150135.0
Himachal Pradesh,177001,2024,3,90,155610.0
Himachal Pradesh,175001,2024,3,78,129475.0
Himachal Pradesh,176001,2024,3,72,134790.0
Himachal Pradesh,173001,2024,3,71,100566.0
Himachal Pradesh,174303,2024,3,70,139428.0
Himachal Pradesh,173205,2024,4,529,755249.0
Himachal Pradesh,174101,2024,4,288,459214.0
Himachal Pradesh,173025,2024,4,211,428600.0
Himachal Pradesh,174303,2024,4,118,217622.0
Himachal Pradesh,177001,2024,4,110,280629.0
Himachal Pradesh,176001,2024,4,102,184250.0
Himachal Pradesh,175131,2024,4,92,165164.0
Himachal Pradesh,176061,2024,4,90,184399.0
Himachal Pradesh,176310,2024,4,88,166694.0
Himachal Pradesh,174103,2024,4,85,151458.0
Jammu & Kashmir,182101,2020,2,12,2961.0
Jammu & Kashmir,180011,2020,2,11,2936.0
Jammu & Kashmir,193222,2020,2,10,1387.0
Jammu & Kashmir,180001,2020,2,10,1519.0
Jammu & Kashmir,181133,2020,2,8,1496.0
Jammu & Kashmir,180003,2020,2,7,1987.0
Jammu & Kashmir,182312,2020,2,7,1356.0
Jammu & Kashmir,180010,2020,2,5,1037.0
Jammu & Kashmir,181101,2020,2,5,975.0
Jammu & Kashmir,180015,2020,2,5,986.0
Jammu & Kashmir,180005,2020,3,24,11779.0
Jammu & Kashmir,180001,2020,3,18,6494.0
Jammu & Kashmir,180012,2020,3,14,4315.0
Jammu & Kashmir,190001,2020,3,13,3652.0
Jammu & Kashmir,181133,2020,3,13,2699.0
Jammu & Kashmir,180020,2020,3,13,3941.0
Jammu & Kashmir,181205,2020,3,11,4384.0
Jammu & Kashmir,182101,2020,3,10,1109.0
Jammu & Kashmir,180003,2020,3,9,1970.0
Jammu & Kashmir,180002,2020,3,9,2873.0
Jammu & Kashmir,180011,2020,4,20,8723.0
Jammu & Kashmir,182101,2020,4,20,12843.0
Jammu & Kashmir,181201,2020,4,19,19531.0
Jammu & Kashmir,185203,2020,4,17,15613.0
Jammu & Kashmir,180020,2020,4,16,18924.0
Jammu & Kashmir,184121,2020,4,15,11521.0
Jammu & Kashmir,181133,2020,4,14,16253.0
Jammu & Kashmir,185101,2020,4,13,14389.0
Jammu & Kashmir,181101,2020,4,13,6346.0
Jammu & Kashmir,184120,2020,4,13,11974.0
Jammu & Kashmir,193504,2021,1,115,165665.0
Jammu & Kashmir,193502,2021,1,37,83621.0
Jammu & Kashmir,191131,2021,1,34,58884.0
Jammu & Kashmir,182101,2021,1,33,42354.0
Jammu & Kashmir,180001,2021,1,29,23792.0
Jammu & Kashmir,180012,2021,1,28,29620.0
Jammu & Kashmir,180003,2021,1,25,30808.0
Jammu & Kashmir,181133,2021,1,23,25946.0
Jammu & Kashmir,180004,2021,1,23,12241.0
Jammu & Kashmir,181221,2021,1,21,21608.0
Jammu & Kashmir,193504,2021,2,71,43177.0
Jammu & Kashmir,191131,2021,2,58,31278.0
Jammu & Kashmir,182101,2021,2,48,70574.0
Jammu & Kashmir,180005,2021,2,36,56346.0
Jammu & Kashmir,180003,2021,2,35,60156.0
Jammu & Kashmir,180001,2021,2,32,34001.0
Jammu & Kashmir,180020,2021,2,24,25257.0
Jammu & Kashmir,181133,2021,2,24,32605.0
Jammu & Kashmir,193502,2021,2,24,43759.0
Jammu & Kashmir,184121,2021,2,20,37833.0
Jammu & Kashmir,192123,2021,3,76,34214.0
Jammu & Kashmir,182101,2021,3,53,97719.0
Jammu & Kashmir,181133,2021,3,52,79663.0
Jammu & Kashmir,192303,2021,3,46,34809.0
Jammu & Kashmir,180001,2021,3,44,48440.0
Jammu & Kashmir,180005,2021,3,40,26879.0
Jammu & Kashmir,191111,2021,3,33,40738.0
Jammu & Kashmir,180020,2021,3,32,39153.0
Jammu & Kashmir,180004,2021,3,32,30852.0
Jammu & Kashmir,180011,2021,3,30,54268.0
Jammu & Kashmir,191111,2021,4,515,260569.0
Jammu & Kashmir,192303,2021,4,129,111958.0
Jammu & Kashmir,180001,2021,4,83,105956.0
Jammu & Kashmir,180004,2021,4,67,94175.0
Jammu & Kashmir,192301,2021,4,64,90056.0
Jammu & Kashmir,182101,2021,4,62,99166.0
Jammu & Kashmir,180003,2021,4,55,79083.0
Jammu & Kashmir,181133,2021,4,51,90794.0
Jammu & Kashmir,180012,2021,4,50,55803.0
Jammu & Kashmir,180020,2021,4,49,59940.0
Jammu & Kashmir,192301,2022,1,136,178613.0
Jammu & Kashmir,192401,2022,1,136,106910.0
Jammu & Kashmir,191111,2022,1,104,90409.0
Jammu & Kashmir,180001,2022,1,92,139731.0
Jammu & Kashmir,193201,2022,1,91,133892.0
Jammu & Kashmir,182101,2022,1,84,148660.0
Jammu & Kashmir,192303,2022,1,75,83682.0
Jammu & Kashmir,190012,2022,1,74,73915.0
Jammu & Kashmir,192101,2022,1,73,89520.0
Jammu & Kashmir,180012,2022,1,68,139158.0
Jammu & Kashmir,180001,2022,2,113,152646.0
Jammu & Kashmir,182101,2022,2,112,153014.0
Jammu & Kashmir,192301,2022,2,106,165963.0
Jammu & Kashmir,180020,2022,2,94,119195.0
Jammu & Kashmir,191111,2022,2,91,132142.0
Jammu & Kashmir,180003,2022,2,85,105527.0
Jammu & Kashmir,193201,2022,2,82,128729.0
Jammu & Kashmir,193222,2022,2,81,103432.0
Jammu & Kashmir,180005,2022,2,78,99582.0
Jammu & Kashmir,181133,2022,2,77,98439.0
Jammu & Kashmir,182101,2022,3,159,194704.0
Jammu & Kashmir,180003,2022,3,132,159457.0
Jammu & Kashmir,180001,2022,3,131,170257.0
Jammu & Kashmir,180020,2022,3,112,143313.0
Jammu & Kashmir,181133,2022,3,111,144728.0
Jammu & Kashmir,180012,2022,3,107,111661.0
Jammu & Kashmir,180004,2022,3,91,124130.0
Jammu & Kashmir,180005,2022,3,89,108359.0
Jammu & Kashmir,190001,2022,3,86,129404.0
Jammu & Kashmir,180002,2022,3,82,117401.0
Jammu & Kashmir,182101,2022,4,190,380455.0
Jammu & Kashmir,180001,2022,4,132,205211.0
Jammu & Kashmir,180003,2022,4,116,191662.0
Jammu & Kashmir,180020,2022,4,114,167603.0
Jammu & Kashmir,180005,2022,4,112,148622.0
Jammu & Kashmir,184121,2022,4,109,204499.0
Jammu & Kashmir,181133,2022,4,106,170134.0
Jammu & Kashmir,190001,2022,4,105,159646.0
Jammu & Kashmir,180004,2022,4,100,147170.0
Jammu & Kashmir,180012,2022,4,97,160047.0
Jammu & Kashmir,180001,2023,1,127,176240.0
Jammu & Kashmir,182101,2023,1,120,248261.0
Jammu & Kashmir,180020,2023,1,115,212550.0
Jammu & Kashmir,180004,2023,1,105,145700.0
Jammu & Kashmir,180003,2023,1,104,148559.0
Jammu & Kashmir,180012,2023,1,100,176781.0
Jammu & Kashmir,181221,2023,1,82,152966.0
Jammu & Kashmir,181133,2023,1,78,153260.0
Jammu & Kashmir,180005,2023,1,73,132226.0
Jammu & Kashmir,190001,2023,1,72,128201.0
Jammu & Kashmir,182101,2023,2,161,317428.0
Jammu & Kashmir,180001,2023,2,148,272303.0
Jammu & Kashmir,190001,2023,2,126,234340.0
Jammu & Kashmir,181133,2023,2,124,167980.0
Jammu & Kashmir,180005,2023,2,118,182866.0
Jammu & Kashmir,180003,2023,2,103,170832.0
Jammu & Kashmir,180020,2023,2,99,147123.0
Jammu & Kashmir,180012,2023,2,91,117997.0
Jammu & Kashmir,180002,2023,2,80,139952.0
Jammu & Kashmir,190011,2023,2,79,152324.0
Jammu & Kashmir,182101,2023,3,195,277567.0
Jammu & Kashmir,180005,2023,3,127,136599.0
Jammu & Kashmir,180020,2023,3,121,137497.0
Jammu & Kashmir,180001,2023,3,121,164546.0
Jammu & Kashmir,190001,2023,3,107,216652.0
Jammu & Kashmir,181133,2023,3,104,156733.0
Jammu & Kashmir,180003,2023,3,104,195293.0
Jammu & Kashmir,180004,2023,3,97,139551.0
Jammu & Kashmir,180011,2023,3,92,155255.0
Jammu & Kashmir,190007,2023,3,91,170104.0
Jammu & Kashmir,182101,2023,4,252,474854.0
Jammu & Kashmir,180001,2023,4,157,255473.0
Jammu & Kashmir,180012,2023,4,142,227940.0
Jammu & Kashmir,180005,2023,4,135,225359.0
Jammu & Kashmir,190001,2023,4,116,245611.0
Jammu & Kashmir,180003,2023,4,115,242766.0
Jammu & Kashmir,180011,2023,4,113,272162.0
Jammu & Kashmir,181201,2023,4,113,217790.0
Jammu & Kashmir,181133,2023,4,112,258272.0
Jammu & Kashmir,180020,2023,4,109,184216.0
Jammu & Kashmir,182101,2024,1,233,414876.0
Jammu & Kashmir,180001,2024,1,139,249532.0
Jammu & Kashmir,180003,2024,1,134,205936.0
Jammu & Kashmir,181133,2024,1,133,244283.0
Jammu & Kashmir,180020,2024,1,132,192551.0
Jammu & Kashmir,190001,2024,1,129,197961.0
Jammu & Kashmir,180011,2024,1,128,207550.0
Jammu & Kashmir,180012,2024,1,124,204256.0
Jammu & Kashmir,184121,2024,1,112,243709.0
Jammu & Kashmir,182204,2024,1,112,231641.0
Jammu & Kashmir,182101,2024,2,263,505071.0
Jammu & Kashmir,190001,2024,2,159,332240.0
Jammu & Kashmir,181133,2024,2,136,208520.0
Jammu & Kashmir,180003,2024,2,129,259856.0
Jammu & Kashmir,180001,2024,2,115,205787.0
Jammu & Kashmir,180012,2024,2,111,196504.0
Jammu & Kashmir,180002,2024,2,110,162159.0
Jammu & Kashmir,192231,2024,2,110,226682.0
Jammu & Kashmir,184121,2024,2,103,239397.0
Jammu & Kashmir,182204,2024,2,100,172875.0
Jammu & Kashmir,182101,2024,3,307,534218.0
Jammu & Kashmir,180004,2024,3,220,434152.0
Jammu & Kashmir,180001,2024,3,186,456233.0
Jammu & Kashmir,180011,2024,3,167,309243.0
Jammu & Kashmir,190001,2024,3,157,297631.0
Jammu & Kashmir,180020,2024,3,142,248447.0
Jammu & Kashmir,181221,2024,3,131,224634.0
Jammu & Kashmir,184121,2024,3,130,246819.0
Jammu & Kashmir,193504,2024,3,129,118758.0
Jammu & Kashmir,192231,2024,3,116,244272.0
Jammu & Kashmir,182101,2024,4,311,566941.0
Jammu & Kashmir,190001,2024,4,213,362707.0
Jammu & Kashmir,180001,2024,4,209,307079.0
Jammu & Kashmir,181133,2024,4,165,266373.0
Jammu & Kashmir,191111,2024,4,160,335713.0
Jammu & Kashmir,192303,2024,4,159,406256.0
Jammu & Kashmir,180004,2024,4,159,291759.0
Jammu & Kashmir,180020,2024,4,144,207868.0
Jammu & Kashmir,182204,2024,4,143,318115.0
Jammu & Kashmir,180011,2024,4,143,275132.0
Jharkhand,826124,2020,2,307,51877.0
Jharkhand,828122,2020,2,171,30316.0
Jharkhand,834001,2020,2,115,19706.0
Jharkhand,834002,2020,2,50,8237.0
Jharkhand,827013,2020,2,39,7822.0
Jharkhand,831001,2020,2,37,7434.0
Jharkhand,828107,2020,2,36,6726.0
Jharkhand,834005,2020,2,35,6027.0
Jharkhand,826001,2020,2,34,7265.0
Jharkhand,831013,2020,2,32,5775.0
Jharkhand,826124,2020,3,378,89931.0
Jharkhand,828122,2020,3,282,66524.0
Jharkhand,834001,2020,3,220,55456.0
Jharkhand,826001,2020,3,191,48500.0
Jharkhand,834002,2020,3,138,32254.0
Jharkhand,834009,2020,3,112,32455.0
Jharkhand,834005,2020,3,94,20849.0
Jharkhand,834008,2020,3,90,22174.0
Jharkhand,831001,2020,3,89,20924.0
Jharkhand,832108,2020,3,73,15996.0
Jharkhand,834001,2020,4,176,143529.0
Jharkhand,826001,2020,4,77,42393.0
Jharkhand,831001,2020,4,59,33463.0
Jharkhand,828122,2020,4,55,24151.0
Jharkhand,827013,2020,4,53,57004.0
Jharkhand,831012,2020,4,50,36582.0
Jharkhand,834002,2020,4,46,34930.0
Jharkhand,825301,2020,4,46,39863.0
Jharkhand,826124,2020,4,45,18768.0
Jharkhand,834009,2020,4,43,37917.0
Jharkhand,834001,2021,1,303,183419.0
Jharkhand,831001,2021,1,126,82373.0
Jharkhand,827013,2021,1,117,57568.0
Jharkhand,826001,2021,1,105,77518.0
Jharkhand,834009,2021,1,84,52484.0
Jharkhand,834008,2021,1,75,46979.0
Jharkhand,825303,2021,1,73,37088.0
Jharkhand,831004,2021,1,68,37664.0
Jharkhand,835217,2021,1,60,39655.0
Jharkhand,832108,2021,1,55,28540.0
Jharkhand,834001,2021,2,254,239419.0
Jharkhand,826001,2021,2,129,101795.0
Jharkhand,827013,2021,2,104,103028.0
Jharkhand,834002,2021,2,99,119642.0
Jharkhand,834005,2021,2,86,68804.0
Jharkhand,831012,2021,2,86,64064.0
Jharkhand,834008,2021,2,86,109797.0
Jharkhand,831001,2021,2,74,90097.0
Jharkhand,831004,2021,2,74,61527.0
Jharkhand,822102,2021,2,74,57258.0
Jharkhand,834001,2021,3,400,332493.0
Jharkhand,826001,2021,3,198,151308.0
Jharkhand,822102,2021,3,195,199993.0
Jharkhand,834002,2021,3,182,140791.0
Jharkhand,831001,2021,3,156,134917.0
Jharkhand,835302,2021,3,142,66569.0
Jharkhand,827013,2021,3,121,122961.0
Jharkhand,832107,2021,3,108,107917.0
Jharkhand,834009,2021,3,107,118576.0
Jharkhand,832108,2021,3,103,111718.0
Jharkhand,834001,2021,4,608,614197.0
Jharkhand,826001,2021,4,233,289336.0
Jharkhand,831001,2021,4,227,265229.0
Jharkhand,834002,2021,4,190,232440.0
Jharkhand,834008,2021,4,159,204906.0
Jharkhand,834005,2021,4,146,154409.0
Jharkhand,827013,2021,4,130,199986.0
Jharkhand,830003,2021,4,123,209193.0
Jharkhand,834009,2021,4,122,128516.0
Jharkhand,832108,2021,4,112,118475.0
Jharkhand,834001,2022,1,622,804617.0
Jharkhand,826001,2022,1,274,298461.0
Jharkhand,831001,2022,1,273,307627.0
Jharkhand,834002,2022,1,234,316256.0
Jharkhand,827013,2022,1,205,323335.0
Jharkhand,834008,2022,1,170,262494.0
Jharkhand,834009,2022,1,156,192138.0
Jharkhand,832110,2022,1,156,201309.0
