State,Pincode,Year,Quarter,Transaction_count,Transaction_amount
Chandigarh,160019,2020,2,32848,76644635.32769592
Chandigarh,160008,2020,3,813514,2456075017.244974
Chandigarh,160101,2020,3,187085,347310967.735443
Chandigarh,160036,2020,3,164223,321961021.0310574
Chandigarh,160002,2020,3,164083,323859188.60292995
Chandigarh,160047,2020,3,126033,262891218.26635933
Chandigarh,160022,2020,3,100215,212473917.86900696
Chandigarh,160014,2020,3,89228,144237780.9553475
Chandigarh,160015,2020,3,57169,88615108.82699049
Chandigarh,160030,2020,3,52790,112925290.67615485
Chandigarh,160019,2020,3,52423,114487576.78222746
Chandigarh,160008,2020,4,781840,2246493451.2564173
Chandigarh,160101,2020,4,282765,500720689.4254093
Chandigarh,160002,2020,4,254446,483467287.3616315
Chandigarh,160036,2020,4,252319,442552908.6749548
Chandigarh,160022,2020,4,198033,365839526.89304006
Chandigarh,160047,2020,4,193768,377315952.1174069
Chandigarh,160014,2020,4,125659,208936593.02540812
Chandigarh,160015,2020,4,104048,146838545.97126624
Chandigarh,160019,2020,4,94792,184389973.18087602
Chandigarh,160030,2020,4,82180,166443560.03669643
Chandigarh,160008,2021,1,1566609,3447517923.578706
Chandigarh,160101,2021,1,306785,521032468.21204627
Chandigarh,160036,2021,1,304235,502095617.05888885
Chandigarh,160002,2021,1,264846,495327526.29472417
Chandigarh,160022,2021,1,242366,395256706.04772204
Chandigarh,160047,2021,1,206193,372616088.3789878
Chandigarh,160015,2021,1,150002,186093236.77310604
Chandigarh,160014,2021,1,130369,210680354.66795424
Chandigarh,160019,2021,1,105609,200030209.73112416
Chandigarh,160030,2021,1,87034,171852725.69681272
Chandigarh,160008,2021,2,2071075,4384400680.30583
Chandigarh,160101,2021,2,304282,515288666.4421857
Chandigarh,160036,2021,2,293961,485381992.96044195
Chandigarh,160002,2021,2,255931,469331050.87533224
Chandigarh,160047,2021,2,210130,392704565.48509884
Chandigarh,160022,2021,2,202917,335716393.4241364
Chandigarh,160014,2021,2,147887,229078754.2386906
Chandigarh,160015,2021,2,140297,174526441.1901785
Chandigarh,160019,2021,2,89814,170321370.56571722
Chandigarh,160030,2021,2,87476,174012022.95219654
Chandigarh,160008,2021,3,3188488,6339628467.33528
Chandigarh,160036,2021,3,462106,701648130.2500606
Chandigarh,160101,2021,3,438375,679000947.8644495
Chandigarh,160002,2021,3,379894,643367943.1675801
Chandigarh,160022,2021,3,351526,531853547.81426966
Chandigarh,160047,2021,3,295135,500223340.5530771
Chandigarh,160015,2021,3,201833,238847341.98277846
Chandigarh,160014,2021,3,186675,277899648.9641395
Chandigarh,160019,2021,3,148872,244508188.3937479
Chandigarh,160030,2021,3,128550,240373769.05717558
Chandigarh,160008,2021,4,3712842,7784850283.688998
Chandigarh,160101,2021,4,538507,852544970.9676752
Chandigarh,160036,2021,4,523279,779918799.3369815
Chandigarh,160022,2021,4,451911,665992135.1956601
Chandigarh,160002,2021,4,444435,762476926.847439
Chandigarh,160047,2021,4,346951,604267859.7276576
Chandigarh,160015,2021,4,263413,294935485.409002
Chandigarh,160014,2021,4,213596,314616641.85791296
Chandigarh,160019,2021,4,200453,321425518.80463934
Chandigarh,160030,2021,4,154229,287985670.18057156
Chandigarh,160008,2022,1,4148686,8330831723.251343
Chandigarh,160101,2022,1,582638,900157036.9754957
Chandigarh,160036,2022,1,565957,818648616.7393746
Chandigarh,160002,2022,1,477307,795306688.9260788
Chandigarh,160022,2022,1,463274,670615566.0713229
Chandigarh,160047,2022,1,373759,648826857.6349708
Chandigarh,160015,2022,1,286014,300333250.31270766
Chandigarh,160014,2022,1,233804,337767391.09374547
Chandigarh,160019,2022,1,201367,317971370.59751195
Chandigarh,160030,2022,1,161551,293087907.7468222
Chandigarh,160008,2022,2,5059490,9258542053.288263
Chandigarh,160036,2022,2,732432,984361022.9122139
Chandigarh,160101,2022,2,728216,1035383005.7324364
Chandigarh,160022,2022,2,595057,791965258.766219
Chandigarh,160002,2022,2,592250,934051903.7782843
Chandigarh,160047,2022,2,477286,749262583.811003
Chandigarh,160015,2022,2,390889,354221791.70854485
Chandigarh,160014,2022,2,300892,397487428.8048619
Chandigarh,160019,2022,2,275597,399400599.74529517
Chandigarh,160030,2022,2,205334,352064114.5163448
Chandigarh,160017,2022,3,7220428,11604475020.322536
Chandigarh,160101,2022,3,761809,1037031826.0963067
Chandigarh,160008,2022,3,693932,1288932571.5626671
Chandigarh,160036,2022,3,635601,826669211.5582159
Chandigarh,160022,2022,3,633386,850977147.2882487
Chandigarh,160002,2022,3,622789,945416289.7631533
Chandigarh,160047,2022,3,493183,727112803.9481075
Chandigarh,160015,2022,3,355036,344038099.04167664
Chandigarh,160014,2022,3,297078,391653807.81907696
Chandigarh,160019,2022,3,259522,369679070.93060195
Chandigarh,160017,2022,4,11852317,19715037296.288975
Chandigarh,160101,2022,4,849441,1120061675.6899076
Chandigarh,160022,2022,4,723413,939741331.2085838
Chandigarh,160036,2022,4,658156,838758052.8433906
Chandigarh,160002,2022,4,651078,991496336.1709905
Chandigarh,160047,2022,4,510930,755279072.6519243
Chandigarh,160015,2022,4,388983,364733884.5473629
Chandigarh,160014,2022,4,311834,407770670.02106357
Chandigarh,160019,2022,4,290223,391262191.8409227
Chandigarh,160030,2022,4,224733,354874011.1706954
Chandigarh,160101,2023,1,1363035,1722766828.0
Chandigarh,160002,2023,1,1069915,1557685025.0
Chandigarh,160036,2023,1,1028600,1225134193.0
Chandigarh,160022,2023,1,1010014,1293537610.0
Chandigarh,160047,2023,1,826330,1161152861.0
Chandigarh,160015,2023,1,613714,552686406.0
Chandigarh,160014,2023,1,490519,611153872.0
Chandigarh,160019,2023,1,450177,601936938.0
Chandigarh,160030,2023,1,369706,557734464.0
Chandigarh,160003,2023,1,323466,511711663.0
Chandigarh,160101,2023,2,1640989,1961492257.0
Chandigarh,160002,2023,2,1288701,1775202938.0
Chandigarh,160036,2023,2,1203551,1377558611.0
Chandigarh,160022,2023,2,1166815,1430242922.0
Chandigarh,160047,2023,2,976171,1295503805.0
Chandigarh,160015,2023,2,675587,606193904.0
Chandigarh,160014,2023,2,566426,667652476.0
Chandigarh,160019,2023,2,538214,680330130.0
Chandigarh,160030,2023,2,441675,636821483.0
Chandigarh,160003,2023,2,400590,635220198.0
Chandigarh,160101,2023,3,1850021,2037254367.0
Chandigarh,160002,2023,3,1469214,1911404397.0
Chandigarh,160036,2023,3,1367542,1499134151.0
Chandigarh,160022,2023,3,1288604,1519080835.0
Chandigarh,160047,2023,3,1147647,1426311196.0
Chandigarh,160015,2023,3,764219,664839406.0
Chandigarh,160014,2023,3,644635,713667823.0
Chandigarh,160019,2023,3,552679,684744785.0
Chandigarh,160030,2023,3,499527,693263665.0
Chandigarh,160003,2023,3,446924,633199704.0
Chandigarh,160101,2023,4,1928344,2227861078.0
Chandigarh,160002,2023,4,1470015,1998658746.0
Chandigarh,160036,2023,4,1376806,1549250581.0
Chandigarh,160022,2023,4,1348143,1657209616.0
Chandigarh,160047,2023,4,1150505,1491710260.0
Chandigarh,160015,2023,4,758533,681961841.0
Chandigarh,160014,2023,4,672054,762533771.0
Chandigarh,160019,2023,4,626147,786612986.0
Chandigarh,160030,2023,4,494765,719721844.0
Chandigarh,160003,2023,4,444621,634799713.0
Chandigarh,160101,2024,1,2002182,2245933576.0
Chandigarh,160002,2024,1,1487814,1953869960.0
Chandigarh,160036,2024,1,1354073,1493602710.0
Chandigarh,160022,2024,1,1244536,1531443246.0
Chandigarh,160047,2024,1,1119337,1436097176.0
Chandigarh,160015,2024,1,760383,661157699.0
Chandigarh,160014,2024,1,686422,752602225.0
Chandigarh,160019,2024,1,582604,717658943.0
Chandigarh,160030,2024,1,474674,678184463.0
Chandigarh,160003,2024,1,467592,664794521.0
Chandigarh,160101,2024,2,2457791,2493675121.0
Chandigarh,160002,2024,2,1846764,2191548304.0
Chandigarh,160036,2024,2,1651617,1703022953.0
Chandigarh,160022,2024,2,1469300,1706788780.0
Chandigarh,160047,2024,2,1410566,1561759585.0
Chandigarh,160015,2024,2,836072,708906197.0
Chandigarh,160014,2024,2,831158,841197382.0
Chandigarh,160019,2024,2,727323,833271604.0
Chandigarh,160030,2024,2,588013,771481247.0
Chandigarh,160003,2024,2,560742,738669919.0
Chandigarh,160101,2024,3,2817367,2786748023.0
Chandigarh,160002,2024,3,2161843,2546875689.0
Chandigarh,160036,2024,3,1811563,1805444762.0
Chandigarh,160047,2024,3,1675164,1867375558.0
Chandigarh,160022,2024,3,1582850,1819851274.0
Chandigarh,160014,2024,3,904299,883021389.0
Chandigarh,160015,2024,3,886138,769584340.0
Chandigarh,160019,2024,3,805834,971620273.0
Chandigarh,160020,2024,3,531171,627651324.0
Chandigarh,160025,2024,3,519617,491074707.0
Chandigarh,160101,2024,4,2938664,3015861639.0
Chandigarh,160002,2024,4,2208426,2687325173.0
Chandigarh,160036,2024,4,1860092,1869600015.0
Chandigarh,160022,2024,4,1740287,1989874688.0
Chandigarh,160047,2024,4,1730500,1980171928.0
Chandigarh,160019,2024,4,964723,1109564968.0
Chandigarh,160014,2024,4,944135,966968467.0
Chandigarh,160015,2024,4,936004,825444324.0
Chandigarh,160020,2024,4,560812,667754743.0
Chandigarh,160025,2024,4,556231,530243959.0
Chhattisgarh,495660,2018,1,109908,139116923.36929727
Chhattisgarh,492001,2018,1,68302,114014371.97222614
Chhattisgarh,495001,2018,1,64018,82965730.16418397
Chhattisgarh,497001,2018,1,48388,57165354.74195957
Chhattisgarh,491001,2018,1,34699,43141115.62567887
Chhattisgarh,491441,2018,1,34452,41948409.69968459
Chhattisgarh,490025,2018,1,34332,39719148.73491961
Chhattisgarh,496005,2018,1,31183,41371368.79811902
Chhattisgarh,492009,2018,1,30672,54679337.057152905
Chhattisgarh,490023,2018,1,30657,40316811.61197114
Chhattisgarh,495660,2018,2,248699,378210292.7923543
Chhattisgarh,492001,2018,2,100557,207806677.1040105
Chhattisgarh,495001,2018,2,89605,150857602.97945407
Chhattisgarh,497001,2018,2,66965,108836822.89254513
Chhattisgarh,491441,2018,2,51352,71741116.4329647
Chhattisgarh,491001,2018,2,47971,73318224.86447714
Chhattisgarh,496005,2018,2,46220,82946372.88123429
Chhattisgarh,492009,2018,2,43988,90024556.20981838
Chhattisgarh,490023,2018,2,42796,74865240.21000648
Chhattisgarh,490025,2018,2,38299,57256970.99786788
Chhattisgarh,495660,2018,3,353580,492966965.6574571
Chhattisgarh,492001,2018,3,147421,303135684.83504504
Chhattisgarh,495001,2018,3,129305,226102761.8224257
Chhattisgarh,497001,2018,3,86331,158185135.16949278
Chhattisgarh,491441,2018,3,66608,107751148.39909649
Chhattisgarh,496005,2018,3,65581,128673618.18841757
Chhattisgarh,491001,2018,3,63444,110949360.40041772
Chhattisgarh,492009,2018,3,57647,124007927.30595149
Chhattisgarh,490023,2018,3,56907,100967038.31485096
Chhattisgarh,494001,2018,3,52582,103588457.37966925
Chhattisgarh,495660,2018,4,377913,599714593.9068495
Chhattisgarh,492001,2018,4,202492,428292536.06353426
Chhattisgarh,495001,2018,4,192638,319083911.8335273
Chhattisgarh,497001,2018,4,124807,248100976.6912604
Chhattisgarh,496005,2018,4,94669,189165646.1220723
Chhattisgarh,491001,2018,4,89066,160237762.38159576
Chhattisgarh,491441,2018,4,86263,152324017.6163909
Chhattisgarh,492009,2018,4,80685,185214612.90863937
Chhattisgarh,490023,2018,4,72016,137114490.76733318
Chhattisgarh,494001,2018,4,69454,149679120.34846973
Chhattisgarh,492009,2019,1,593305,948729929.1277255
Chhattisgarh,495001,2019,1,365476,515190518.8237721
Chhattisgarh,495660,2019,1,353962,459656921.0462153
Chhattisgarh,492001,2019,1,334090,549948646.4137828
Chhattisgarh,490025,2019,1,235910,346520977.1406994
Chhattisgarh,497001,2019,1,159422,296908563.67359346
Chhattisgarh,491001,2019,1,138517,209804611.75608894
Chhattisgarh,496005,2019,1,133169,254307861.3048603
Chhattisgarh,490023,2019,1,126654,182216344.0551287
Chhattisgarh,490006,2019,1,114945,153267056.6594982
Chhattisgarh,492009,2019,2,1670111,2947453940.1383486
Chhattisgarh,490025,2019,2,612041,1045938048.3511349
Chhattisgarh,495001,2019,2,499757,855635645.660009
Chhattisgarh,492001,2019,2,404088,643667595.5719692
Chhattisgarh,495660,2019,2,212777,342215249.04664737
Chhattisgarh,490023,2019,2,175241,234313994.57744968
Chhattisgarh,491001,2019,2,154424,237907702.28501707
Chhattisgarh,497001,2019,2,152840,345212779.1697207
Chhattisgarh,490006,2019,2,136496,189344640.4595058
Chhattisgarh,496005,2019,2,118494,268521769.2220984
Chhattisgarh,492009,2019,3,1843301,3497211746.9583116
Chhattisgarh,492001,2019,3,647392,854437718.1123915
Chhattisgarh,495001,2019,3,555240,968932649.0590785
Chhattisgarh,490025,2019,3,519819,994202021.3411087
Chhattisgarh,495660,2019,3,364424,510093479.9683516
Chhattisgarh,490023,2019,3,278822,302000378.8399978
Chhattisgarh,491001,2019,3,244725,310844736.354316
Chhattisgarh,490006,2019,3,223964,246325822.3842369
Chhattisgarh,497001,2019,3,208548,397488530.296959
Chhattisgarh,491441,2019,3,156934,251078718.9840936
Chhattisgarh,492009,2019,4,2807708,5488409197.56369
Chhattisgarh,492001,2019,4,860606,1146893926.7385144
Chhattisgarh,495001,2019,4,744037,1242953010.5421622
Chhattisgarh,490025,2019,4,625389,1224429622.7952948
Chhattisgarh,490023,2019,4,365008,417706249.373141
Chhattisgarh,491001,2019,4,332368,437683717.4812007
Chhattisgarh,490006,2019,4,310223,333508672.76125515
Chhattisgarh,495660,2019,4,298957,445247631.97987723
Chhattisgarh,497001,2019,4,291141,553342861.8204699
Chhattisgarh,492015,2019,4,220747,267136024.8300261
Chhattisgarh,492009,2020,1,3832879,8107114729.270458
Chhattisgarh,492001,2020,1,956201,1259565576.5045974
Chhattisgarh,495001,2020,1,830780,1380940470.1020932
Chhattisgarh,490025,2020,1,504114,1009093411.512478
Chhattisgarh,490023,2020,1,401375,464581081.97263247
Chhattisgarh,491001,2020,1,372373,490344007.80161464
Chhattisgarh,492015,2020,1,344194,504441994.36472595
Chhattisgarh,497001,2020,1,342443,623011907.8316444
Chhattisgarh,490006,2020,1,337068,361375163.24966186
Chhattisgarh,491441,2020,1,242895,389726036.08634716
Chhattisgarh,492009,2020,2,1526874,3719446962.0483813
Chhattisgarh,492001,2020,2,665755,987107410.3661349
Chhattisgarh,495001,2020,2,482770,870871061.1209086
Chhattisgarh,497001,2020,2,370519,689109946.6551751
Chhattisgarh,491001,2020,2,334853,495992326.76679873
Chhattisgarh,490023,2020,2,326027,441538660.5589389
Chhattisgarh,494001,2020,2,294320,679782295.0345536
Chhattisgarh,490006,2020,2,288259,369452351.46939605
Chhattisgarh,495660,2020,2,279210,441653885.5637897
Chhattisgarh,491441,2020,2,260856,436309146.2483653
Chhattisgarh,492009,2020,3,1857300,4069532117.927307
Chhattisgarh,492001,2020,3,981812,1565413199.4368353
Chhattisgarh,495001,2020,3,696692,1191326273.0870118
Chhattisgarh,497001,2020,3,513473,988159635.3272357
Chhattisgarh,491001,2020,3,469652,707693501.9197738
Chhattisgarh,490023,2020,3,463152,643696441.4135771
Chhattisgarh,490006,2020,3,409697,538137939.7460059
Chhattisgarh,491441,2020,3,370246,639299659.904967
Chhattisgarh,496005,2020,3,354221,689205706.4188439
Chhattisgarh,495660,2020,3,318783,578159036.7380313
Chhattisgarh,492009,2020,4,1955063,3901827452.842137
Chhattisgarh,492001,2020,4,1727068,2811515596.805071
Chhattisgarh,495001,2020,4,1213230,2066193700.6311502
Chhattisgarh,497001,2020,4,828474,1614662483.7276986
Chhattisgarh,490023,2020,4,778245,1122723104.3727932
Chhattisgarh,491001,2020,4,772474,1206813518.7601233
Chhattisgarh,490006,2020,4,699714,884676392.8043678
Chhattisgarh,491441,2020,4,569298,1008624236.4577057
Chhattisgarh,496005,2020,4,519415,1028834647.3652802
Chhattisgarh,495450,2020,4,510869,865967961.4661187
Chhattisgarh,492009,2021,1,3152697,5281456698.639032
Chhattisgarh,492001,2021,1,2062104,3156983782.7872276
Chhattisgarh,495001,2021,1,1558405,2376898658.800415
Chhattisgarh,497001,2021,1,957928,1823147805.7569232
Chhattisgarh,491001,2021,1,872723,1294441361.2765474
Chhattisgarh,490023,2021,1,869244,1154015806.2811897
Chhattisgarh,490006,2021,1,774112,914211871.5270494
Chhattisgarh,491441,2021,1,653315,1122704843.7664142
Chhattisgarh,495450,2021,1,595796,973484691.251247
Chhattisgarh,496005,2021,1,593116,1184774545.5928895
Chhattisgarh,492009,2021,2,3531665,6237261109.571448
Chhattisgarh,492001,2021,2,1790662,3080777232.7858667
Chhattisgarh,495001,2021,2,1455312,2510462991.251886
Chhattisgarh,497001,2021,2,1031909,2008561517.648296
Chhattisgarh,491001,2021,2,837157,1364714087.7809932
Chhattisgarh,490023,2021,2,763575,1174072727.567776
Chhattisgarh,491441,2021,2,740582,1310602405.6028762
Chhattisgarh,495450,2021,2,704041,1132961727.260648
Chhattisgarh,490006,2021,2,668949,946046519.1898482
Chhattisgarh,496005,2021,2,645183,1216389122.6233206
Chhattisgarh,492009,2021,3,5612983,8770212351.408337
Chhattisgarh,492001,2021,3,3200184,4768793686.020849
Chhattisgarh,495001,2021,3,2572993,3734896539.7337685
Chhattisgarh,497001,2021,3,1635520,2760462757.7578793
Chhattisgarh,491001,2021,3,1305695,1938305539.075568
Chhattisgarh,490023,2021,3,1253256,1704542436.5901656
Chhattisgarh,491441,2021,3,1124790,1803320186.7983453
Chhattisgarh,490006,2021,3,1096245,1299467876.0104809
Chhattisgarh,496005,2021,3,1006702,1784048704.1108124
Chhattisgarh,495450,2021,3,1004357,1500182581.1138833
Chhattisgarh,492009,2021,4,8304401,12964571702.987217
Chhattisgarh,492001,2021,4,4178829,6231047914.337536
Chhattisgarh,495001,2021,4,3644800,4999084676.501506
Chhattisgarh,497001,2021,4,2276401,3766123278.042672
Chhattisgarh,491001,2021,4,1687886,2560648248.895311
Chhattisgarh,490023,2021,4,1599521,2248105461.586821
Chhattisgarh,490006,2021,4,1410015,1732682082.0393152
Chhattisgarh,491441,2021,4,1395385,2296675958.189373
Chhattisgarh,495450,2021,4,1373013,2011514280.4747252
Chhattisgarh,496005,2021,4,1357792,2314581216.562727
Chhattisgarh,492009,2022,1,8604266,13265608315.34198
Chhattisgarh,492001,2022,1,4654685,6852734645.639161
Chhattisgarh,495001,2022,1,4183815,5693220429.873732
Chhattisgarh,497001,2022,1,2608953,4270065647.0031033
Chhattisgarh,491001,2022,1,1854312,2829231024.442624
Chhattisgarh,490023,2022,1,1719478,2432156635.4437113
Chhattisgarh,491441,2022,1,1691392,2775775912.1836176
Chhattisgarh,496005,2022,1,1601573,2711974013.620237
Chhattisgarh,495450,2022,1,1580837,2356394521.081302
Chhattisgarh,490006,2022,1,1506932,1842102092.8597531
Chhattisgarh,492009,2022,2,10025789,14968791943.376333
Chhattisgarh,492001,2022,2,5744280,8305059645.430582
Chhattisgarh,495001,2022,2,5047637,6711325493.698645
Chhattisgarh,497001,2022,2,3135705,4960730023.337443
Chhattisgarh,491001,2022,2,2225450,3310540189.1548705
Chhattisgarh,491441,2022,2,2038818,3271780605.9574466
Chhattisgarh,490023,2022,2,2019053,2822637782.1193137
Chhattisgarh,496005,2022,2,1915479,3114215340.965275
Chhattisgarh,495450,2022,2,1858110,2704576938.698612
